title,title_editor,title_date,comment,date,name
계산이란? 계산실수를 극복하기 위하여.,신승범가자﻿,남푸르미,게시일: 2013. 8. 19.,3년 전,"
                Aufgeschlossen
              "
계산이란? 계산실수를 극복하기 위하여.,한석원쌤하면 인수분해밖에 생각이 안나 ㅋㅋㅋㅋㅋㅋ﻿,남푸르미,게시일: 2013. 8. 19.,1년 전,"
                우우뿌
              "
계산이란? 계산실수를 극복하기 위하여.,먼개소리야 미개한학원강사ㅡㅡ﻿,남푸르미,게시일: 2013. 8. 19.,3년 전,"
                choi jake
              "
계산이란? 계산실수를 극복하기 위하여.,이사람 존나 별거 아닌거 멋있게 가르치는 척할려고 ㅈㄴ 장황하게 말하네 .... 뭔 깨우침을 주려고 뭐 이렇게 빙빙돌려 말해 지가 소크라테스여? 맹자여? 공자여? ﻿,남푸르미,게시일: 2013. 8. 19.,3년 전,"
                아주공돌이
              "
계산이란? 계산실수를 극복하기 위하여.,그 조정식 쌤인가 그분이랑 말씀하시는게 비슷함. 딱 알겠다﻿,남푸르미,게시일: 2013. 8. 19.,6개월 전,"
                GSPL TSA
              "
계산이란? 계산실수를 극복하기 위하여.,얼굴 찡그릴때 눈썹위로 핏줄 개쎅씨하네 ㄷㄷ﻿,남푸르미,게시일: 2013. 8. 19.,5개월 전,"
                s s
              "
계산이란? 계산실수를 극복하기 위하여.,22:14﻿,남푸르미,게시일: 2013. 8. 19.,3개월 전,"
                john Hur
              "
계산이란? 계산실수를 극복하기 위하여.,계산문제는 문제 존나게 풀어라 ㄹㅇ﻿,남푸르미,게시일: 2013. 8. 19.,1개월 전,"
                박유준
              "
계산이란? 계산실수를 극복하기 위하여.,16:37 선생님 쫌 거 쓰면서해라 이 ㅆ 바.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,남푸르미,게시일: 2013. 8. 19.,7개월 전(수정됨),"
                V Shin
              "
계산이란? 계산실수를 극복하기 위하여.,계산실수 - 이산수학 정규분포﻿,남푸르미,게시일: 2013. 8. 19.,2개월 전,"
                g n
              "
계산이란? 계산실수를 극복하기 위하여.,머리속에 주판을 넣는게 일반인도 가능해?ㅋㅋ﻿,남푸르미,게시일: 2013. 8. 19.,1년 전,"
                치와와밍
              "
계산이란? 계산실수를 극복하기 위하여.,싫어하는 설명스탈﻿,남푸르미,게시일: 2013. 8. 19.,9개월 전,"
                김태규
              "
계산이란? 계산실수를 극복하기 위하여.,맞긴함 틀린말 하나없다 4모 백분위99.38나왔는데 4월이투스는 세문제빼고 다풀깅했는데 세문제를 계산실수랑 문제를 해석을 못한게아니라 안해서 틀림 그래서 3등급나옴 3문제만틀리면 백분위 99인시험이었음 딱 인정됨 국어도 마찬가지로 좆같이 2개씩틀림﻿,남푸르미,게시일: 2013. 8. 19.,2개월 전,"
                정민규
              "
드르륵못하는 한석원,아직은 드르륵 개수보단 풍성하신 갓ㅡ석원﻿,heechan lee,게시일: 2018. 1. 26.,4개월 전,"
                박민형
              "
드르륵못하는 한석원,드르륵 다시 캌캌 뱅뱅﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                서준호
              "
드르륵못하는 한석원,난 시비걸지마세용이 제일웃긴데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                posoild
              "
드르륵못하는 한석원,드륵이 안되 드륵이 망할 ㅋㅋㅋㅋㅌㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,4개월 전,"
                이은희
              "
드르륵못하는 한석원,당당당당당당 좋아용. 선 선생님 이거 왜 휜가요? 시비걸지 마세용~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                juno Jeon
              "
드르륵못하는 한석원,이 분이 그 수학에 너무 미쳐 자신마저 인수분해 해버렸다는 쌤인가요ㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                lim4837 _
              "
드르륵못하는 한석원,독서실인데 이어폰 빠진줄 입체음향 개쩌네﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                oon n
              "
드르륵못하는 한석원,선생님 드르륵 못한다고 화내시는거 넘나 귀여우신데 한편으로는 안타깝다.. 얼마나 열심히 공부하셨으면 중지가 괴사 될 정도일까ㅜ선생님한테 많을걸 배웁니다..﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                김지수
              "
드르륵못하는 한석원,정승제불러와﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                흥부
              "
드르륵못하는 한석원,딱딱딱딱ㅋㅋㅋㅋㅋㅋㅋ도르륵못한대 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ존커ㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,4개월 전,"
                김감사
              "
드르륵못하는 한석원,톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡톡﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                고선진
              "
드르륵못하는 한석원,시비걸지마세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                ᄅᄄ
              "
드르륵못하는 한석원,죄를많이지엇나 탈모르파티﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                주인공
              "
드르륵못하는 한석원,나 중2때 쌤들하는거 보고 햇는뎁﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                송명선
              "
드르륵못하는 한석원,ㅁㅁㄹ ㄷㅁㄹ ㅁㄷㅁㄷ ㅃㅃㅇ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                도치.
              "
드르륵못하는 한석원,으앙ㅜㅜㅜ선생님의 헤어는 정말 헤어나올수없는 헤어인것같아요ㅜㅜㅜ﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                유링댕
              "
드르륵못하는 한석원,제목부터 웃겨ㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                ###
              "
드르륵못하는 한석원,0:39단단단단단단﻿,heechan lee,게시일: 2018. 1. 26.,1개월 전,"
                엄태민
              "
드르륵못하는 한석원,저 칠판자체가 드르륵이 안되는 칠판인거같은데...?﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                장민서
              "
드르륵못하는 한석원,핡 넘 커엽자나..﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                MM M
              "
드르륵못하는 한석원,시비걸지마래 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                개고양이
              "
드르륵못하는 한석원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여워﻿,heechan lee,게시일: 2018. 1. 26.,1주 전,"
                Misung Park
              "
드르륵못하는 한석원,ㅋㅋㄱㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                서정우
              "
드르륵못하는 한석원,진짜 드르륵을 못해?.. 중고등학교 때 나도 드르륵 하면서 놀았는데 수학선생님이..﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                검은색
              "
드르륵못하는 한석원,커여워 우리의 빡모﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                최진
              "
드르륵못하는 한석원,0:39 당당당당~당당~﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                heo
              "
드르륵못하는 한석원,"고3때 한석원 강의 웃겨서 못봄  방해 요소들이 너무 많음
파키케팔로사우루스를 연상케 하는 홀딱 벗겨진 민머리에 , 멘트 속 주옥같은 악센트들 , 고작 문제를 '너'  라는 대명사를 이용해 불러주는 수학을 대하는 자세까지
수많은 관전포인트속에 갇혀 강의에 집중할 수 없었다﻿",heechan lee,게시일: 2018. 1. 26.,3개월 전(수정됨),"
                김민성
              "
드르륵못하는 한석원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                hey girl장혁
              "
드르륵못하는 한석원,귀엽노﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                ᆞ힝
              "
드르륵못하는 한석원,아 ㅅㅂ.... 미래의 내 모습보는거같애 나도 드르륵못해﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                혼모노
              "
드르륵못하는 한석원,드르륵해놓고 그래프를 그리면되잖아﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                불끄고옷벗어
              "
드르륵못하는 한석원,좀 비슷하게 그려 이 싸람아! ㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                댓글 남기는 거 시간낭비라고 생각해서
              "
드르륵못하는 한석원,"탈모르파티~~
타코야키 마시께따﻿",heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                유혹하는테일러
              "
드르륵못하는 한석원,당당당다랑당당 조아요﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                비공개Tube
              "
드르륵못하는 한석원,시비걸지마세요ㅋㅋㅋㅋㅋㅋㄱ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                _ KNCN
              "
드르륵못하는 한석원,더 팅고스 드르르르르르르르라!! 파파 칵칵칵!﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                이수
              "
드르륵못하는 한석원,석원t 귀여워ㅠㅠㅠㅠㅠ﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                elbo L
              "
드르륵못하는 한석원,제가 드르륵 한 수 알려드리죠 연락두세요﻿,heechan lee,게시일: 2018. 1. 26.,3일 전,"
                신윾
              "
드르륵못하는 한석원,쫌 비슷하게-엣 쪼옴﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                준성씨
              "
드르륵못하는 한석원,2배속하시면 드르륵 하시는 쌤 보실 수가 있어요ㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                snow 1ife
              "
드르륵못하는 한석원,안녕하십니깐석원입니다﻿,heechan lee,게시일: 2018. 1. 26.,3주 전,"
                이재헌
              "
드르륵못하는 한석원,저거 긴 분필 끝에만 잡고 수직으로 세우고 옆으로 그으면되는댕﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                이원빈
              "
드르륵못하는 한석원,"드르륵을 수평으로 할수잇겠냐...
곡선은 지리네﻿",heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                황건영
              "
드르륵못하는 한석원,이거 작년수능 30번부분맞죠? 방금보고왔음 ㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                장범수
              "
드르륵못하는 한석원,따따따따따따따따따딱﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                kkh
              "
드르륵못하는 한석원,영상찍으신분 센스있으시네 '한성' 원﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                Daniel d
              "
드르륵못하는 한석원,당당당당 소리나는거 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                김민호
              "
드르륵못하는 한석원,빡석원 귀여웡 ㅠㅠ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                /동동동동ᄋ
              "
드르륵못하는 한석원,학원에 칠판 있길래 드르륵 연습해봤는데 꽤 쉽던데﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                임남규
              "
드르륵못하는 한석원,딱.딱.딱.딱.딱.딱..... 틀니딱딱딱딱딱딱.....﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                ㅇㄱㅁ
              "
드르륵못하는 한석원,드르륵보다 당당당이 보기 좋다﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                보통사람
              "
드르륵못하는 한석원,이인강 못듣겠어  ㅋㅋㅋㄱ  왜케 욱기지ㅋㅋㅋㅋㅋㅋㄱㅋㅋㄱㅋㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                상동
              "
드르륵못하는 한석원,이거 작년 21번 아닌가﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                piece of TRASH SCREAMER! Filipino Just
              "
드르륵못하는 한석원,저희형이 지구과학교육과인데 요즘 수교과 과학교육과 학생들은 드르륵 부터 배운다고하네요﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                n'golo kante
              "
드르륵못하는 한석원,드르륵이 아니라 도도독!﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                초딩순범
              "
드르륵못하는 한석원,우진이도 드르륵 모하던데﻿,heechan lee,게시일: 2018. 1. 26.,2개월 전,"
                모선핵
              "
드르륵못하는 한석원,"0:36 귀여우셩ㅋㅋㄲㅋ
0:52

 너무 완벽주의자이신것같엌ㅋㄱ그래서 그림이 보기가 쉽당 깔끔하셔﻿",heechan lee,게시일: 2018. 1. 26.,2개월 전(수정됨),"
                예ᄆ
              "
드르륵못하는 한석원,죄송한데... 앞모습인줄알았어요 머리가 수염모양으로... 선생님이거왜휜가욬ㅋㅋㅋㅋㅋㅋㅋ 휘엇나요도아니곸ㅋㅋㅋㅋㅋ왤케웃겨요﻿,heechan lee,게시일: 2018. 1. 26.,1개월 전,"
                yj j
              "
드르륵못하는 한석원,ㅋㅋㅋ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                ৡۣۜ͜͡키ۣۜ͜͡ৡৢ네
              "
드르륵못하는 한석원,ㅋㅋㄱㅋㅋㅋ시발ㅋㄱ﻿,heechan lee,게시일: 2018. 1. 26.,3개월 전,"
                aaa aaa
              "
[깊은생각 한석원 선생] 한석원 선생 강연-수리논술을 위하여,"이거 존나 맞는말
논술하는데 시간 따로 붓지 말고 시험장 가서 맨앞에 쉬운 새끼문제 푸는거에서 힌트를 얻어서 머리 존나 쥐어뜯으면서 뒤에 문제 푸는 길을 발견하면 합격 발견 못하면 탈락 ㅅㄱ﻿",남푸르미,게시일: 2015. 2. 13.,2년 전,"
                용지니권
              "
[깊은생각 한석원 선생] 한석원 선생 강연-수리논술을 위하여,수리논술로 여상진은 x000억이상 벌었다.﻿,남푸르미,게시일: 2015. 2. 13.,10개월 전(수정됨),"
                쩐더마Yang
              "
각 영역별 1타 강사 (수능 인강 추천),2019 백브라더스 모의고사 화이팅﻿,고조올,게시일: 2017. 5. 6.,6개월 전,"
                Binny Boggy
              "
각 영역별 1타 강사 (수능 인강 추천),듣던커리 쭉 들으시고 이딴거듣고 팔랑귀가 되시면 안됩니다 ~ 강사에대한 믿음도 중요한 요소입니다﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                1당나구
              "
각 영역별 1타 강사 (수능 인강 추천),동욱쌤이 메가온건 신의한수﻿,고조올,게시일: 2017. 5. 6.,6개월 전,"
                진격의여덕
              "
각 영역별 1타 강사 (수능 인강 추천),이거 딱 분쟁만들기ㅡ좋은 영상이노...﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                herher543
              "
각 영역별 1타 강사 (수능 인강 추천),승제쌤 짱﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                김태환
              "
각 영역별 1타 강사 (수능 인강 추천),현우진이 이국적인 외모라니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                Min Kwon
              "
각 영역별 1타 강사 (수능 인강 추천),화학은 고석용﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                점자영
              "
각 영역별 1타 강사 (수능 인강 추천),좆무위키 배꼈네﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                지1미헨드릭스
              "
각 영역별 1타 강사 (수능 인강 추천),현우진 갓우진﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                I__ MOO
              "
각 영역별 1타 강사 (수능 인강 추천),현우진조정식갓갓갓﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                steel kim
              "
각 영역별 1타 강사 (수능 인강 추천),"1타 강사는 없음 병신같이 가르쳐주는 선생을 만나도 지 혼자 공부열심히 하는 애들은 좋은 결과가 나오는 거고 
아무리 좋은 강사를 만나도 ㄹㅇ진짜 수업만 듣고 지 혼자 노력안하는 새끼들은 지잡대임 그러면서 지잡대 들어가서 나는 뭐 누구누구 수업 들었는데 나랑 안맞더라~ 그래서 수능때 그 과목 망해서 여기왔다~~ 이지랄임﻿",고조올,게시일: 2017. 5. 6.,1년 전,"
                김민우
              "
각 영역별 1타 강사 (수능 인강 추천),"올해 이과수학 다 현우진으로 갈아타던데 
책값얼마나 벌었을까﻿",고조올,게시일: 2017. 5. 6.,1년 전,"
                윤윤동원
              "
각 영역별 1타 강사 (수능 인강 추천),문학에 대한 정확한 사고의 기준을 알려주면 호평받아야하는거ㅜ아닌가여...? 왜 혹평이지..(아님죄송합니다)﻿,고조올,게시일: 2017. 5. 6.,1년 전(수정됨),"
                양희철
              "
각 영역별 1타 강사 (수능 인강 추천),지구과학은 정영일이최고야~!!﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                김하민
              "
각 영역별 1타 강사 (수능 인강 추천),지학 갓선묵은 왜 없냐..﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                류jh
              "
각 영역별 1타 강사 (수능 인강 추천),"영어는 조정식 
영어 노베이스에 영어 잘하고싶은데 엄두가 안나는 영포자들 조정식쌤 무료특강부터 괜찮아 믿어봐 커리타라  강의마다 OT영상  무조건 꼭들어라
그리고 노베이스 애들 무료특강부터 무조건 들어라 거기서부터 시작이다 무료특강에서 얻어갈게 ㅈㄴ게 많다 ﻿",고조올,게시일: 2017. 5. 6.,11개월 전(수정됨),"
                SC KIM
              "
각 영역별 1타 강사 (수능 인강 추천),"현재 1위
국어:메가-유대종 이투스-권규호 대성-박광일
수학:메가-현우진 이투스-정승제 대성-한석원
영어:메가-조정식 이투스-심우철 대성-이명학﻿",고조올,게시일: 2017. 5. 6.,10개월 전,"
                윤호영
              "
각 영역별 1타 강사 (수능 인강 추천),개인적으로 화학은 고석용 ㅋ...﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                소노다우미
              "
각 영역별 1타 강사 (수능 인강 추천),"국어 러셀만 출강하시는 갓
수학 현우진 한석원 이창무
영어 이명학 조정식
물리 배기범
지학 오지훈
화생 윤도영﻿",고조올,게시일: 2017. 5. 6.,1년 전,"
                Kaman
              "
각 영역별 1타 강사 (수능 인강 추천),지구과학 주변보면 김지혁보다 오히려 최선묵이랑 엄영대 많이듣던데..﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                soO민
              "
각 영역별 1타 강사 (수능 인강 추천),아메리칸 ㅈ까잡수고 대한민국 1타는 빡석원이다﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                f adsd
              "
각 영역별 1타 강사 (수능 인강 추천),"갓석원.. 수업시간에 농담을 1도하지 않는데 재밌음 왠지 모르겠다...
둘다 머리 엄청 좋으시고 설명도 잘해서
귀여움이 좋으면 한석원, 썰이 좋으면 현우진﻿",고조올,게시일: 2017. 5. 6.,10개월 전,"
                invincible
              "
각 영역별 1타 강사 (수능 인강 추천),지과에 왜 최선묵이 없노﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                넹눙닝나
              "
각 영역별 1타 강사 (수능 인강 추천),"전 개인적으로 스카이에듀 차영진쌤이 좋던데.. 다른사람꺼는 못들어봐서 그런가
저 홍보가아니라 고3수험생입니다...﻿",고조올,게시일: 2017. 5. 6.,1년 전(수정됨),"
                양진혁
              "
각 영역별 1타 강사 (수능 인강 추천),진짜 박상현선생님강의보면 땀안흘린적이없고 컨텐츠자체가 진짜 열심히 준비했구나 라는 생각이 듬﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                김만득
              "
각 영역별 1타 강사 (수능 인강 추천),삽자루랑 백호는 7차 교육과정때도 유명했던 강사﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                김지윤
              "
각 영역별 1타 강사 (수능 인강 추천),"수학 강사들의 초점 
신승범: 유용한 공식 
정승제: 정확한 개념 
삽자루:응용하는 방법 
현우진:안들어봐서 모름 
한석원:다양한 접근의 방법﻿",고조올,게시일: 2017. 5. 6.,1년 전,"
                개멋짐
              "
각 영역별 1타 강사 (수능 인강 추천),좆도쓸모없다﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                SU I
              "
각 영역별 1타 강사 (수능 인강 추천),이야 이띵학이 41이라니 개동안이네﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                JH K
              "
각 영역별 1타 강사 (수능 인강 추천),강좌만 듣다 ㅈ망한다ㅋ 독학이라도 상관없으니 스스로공부가 중요하다﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                노잼
              "
각 영역별 1타 강사 (수능 인강 추천),지학 엄영대..﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                홍길동
              "
각 영역별 1타 강사 (수능 인강 추천),박상현 그새기는 ㄹㅇ 내가 15수능때 개통수맞고 진짜 찾아갈뻔했다﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                f adsd
              "
각 영역별 1타 강사 (수능 인강 추천),현우진이 그렇게 좋나??? 난 정승제가 젤 좋던데﻿,고조올,게시일: 2017. 5. 6.,11개월 전,"
                sky bori
              "
각 영역별 1타 강사 (수능 인강 추천),수학은 솔까 현우진이 다해먹지ㅋㅋㅋㅋㅋㅋ﻿,고조올,게시일: 2017. 5. 6.,10개월 전,"
                백효정
              "
각 영역별 1타 강사 (수능 인강 추천),김동욱 인강복귀는안하나....﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                송도영
              "
각 영역별 1타 강사 (수능 인강 추천),이명학 잡기는 진짜 개힘들지﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                Jh K
              "
각 영역별 1타 강사 (수능 인강 추천),ㅈ도 의미없다.... 인강 안듣고 혼자서 자습으로 15시간씩 빡집중하면 어디든 간다.... 인강은 참고할뿐이지 실력은 본인이 만드는거다 이거 명심해라﻿,고조올,게시일: 2017. 5. 6.,10개월 전,"
                박현우
              "
각 영역별 1타 강사 (수능 인강 추천),잘가르치는 거보다는 스스로 공부하는 법을 익혀라!!특히 어느정도 실력있는 친구들은 이 말 새겨 듣고 인강만 들으면 재수학원가서 그쌤 현강본다﻿,고조올,게시일: 2017. 5. 6.,10개월 전,"
                신건국
              "
각 영역별 1타 강사 (수능 인강 추천),지향누나 사랑해요﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                JH J
              "
각 영역별 1타 강사 (수능 인강 추천),생과 박기웅 진짜 좋은데﻿,고조올,게시일: 2017. 5. 6.,1년 전,"
                신지환
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,순간 16+2+6 을 하고 이게 맞나 이생각을 하던 나를 보며.. 자괴감﻿,대성마이맥,게시일: 2018. 1. 10.,4개월 전,"
                J ML
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,초반에 인강 목소리랑 달라서 깜짝 놀랐다﻿,대성마이맥,게시일: 2018. 1. 10.,5개월 전,"
                이호준
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,1:03 에 나오는 맞춤법은 쌤 말투 따라 쓴 거라고 굳게 믿겠습니다﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                스날 스날
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,16+2+6=24입니다﻿,대성마이맥,게시일: 2018. 1. 10.,5개월 전,"
                윤해찬
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,안_광﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                한석원빈
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,빡빡이 대머리 핥-짝﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                조앤슨
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,빡T갓﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                유한
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,갓석원 ㄷㄷㄷ﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                한바탕
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,쌤의 머리를 만질순없지만 만지고싶은 요사스러운 마음...﻿,대성마이맥,게시일: 2018. 1. 10.,2개월 전,"
                김지민
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,존경합니다﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                김준호
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,https://youtu.be/Lr5bKKD6TxU﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                T edious
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,이거 어디서 강연하신건가요 풀영상아시는분ㅠㅠ﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                아릉하떼연
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,진짜 ㅈㄴ 멋있다﻿,대성마이맥,게시일: 2018. 1. 10.,5개월 전,"
                최윤동
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,-3분의 2﻿,대성마이맥,게시일: 2018. 1. 10.,5개월 전,"
                Abnormal 79
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,크﻿,대성마이맥,게시일: 2018. 1. 10.,5개월 전,"
                홍 홍
              "
한석원 - 수능수학 30번만큼 어려운 문제.  16 + 2 + 6 =?,하루가더 길다니 무슨소리임?? 일주일이더긴데?﻿,대성마이맥,게시일: 2018. 1. 10.,6개월 전,"
                박효신
              "
